host_response_time,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights_avg_ntm,maximum_nights_avg_ntm,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month,district,neighbourhood,has_wifi,has_essentials,has_kitchen,has_heating,has_washer,has_hangers,has_tv,has_hair_dryer,has_iron,has_shampoo,has_laptop_friendly_workspace,has_air_conditioning,has_hot_water,has_elevator,has_refrigerator,has_dishes_and_silverware,has_microwave,has_bed_linens,has_no_stairs_or_steps_to_enter,has_coffee_maker,has_cooking_basics,has_family/kid_friendly,has_long_term_stays_allowed,has_first_aid_kit,has_oven,has_stove,has_license,activity_months,income_med_occupation,price_med_occupation_per_accommodate
within an hour,40.42538,-3.70505,Apartment,Private room,2,1.0,2.0,22.5,90.0,18.0,1,9.0,1.0,190.0,24,14,2015-06-21,2019-08-22,89.0,9.0,9.0,9.0,9.0,10.0,9.0,0,strict_14_with_grace_period,0.46,Centro,Universidad,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,50.037988459721966,101.25,101.25
within a day,40.413920000000005,-3.70356,Apartment,Private room,2,1.0,1.0,67.5,0.0,0.0,3,0.0,3.0,30.0,141,22,2011-09-08,2019-06-17,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,1.44,Centro,Embajadores,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,93.27501591408448,249.75,249.75
within a day,40.423840000000006,-3.70686,Apartment,Private room,2,1.0,1.0,36.0,0.0,18.0,1,10.8,1.0,1125.0,43,4,2011-09-08,2019-06-02,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0,strict_14_with_grace_period,0.44,Centro,Universidad,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,92.78219265282655,151.2,151.2
within an hour,40.41476,-3.6953099999999997,Apartment,Entire home/apt,5,2.0,2.0,126.0,135.0,22.5,4,18.0,7.0,365.0,97,2,2011-09-26,2019-06-30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,1.0,Centro,Cortes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,93.11074149366517,488.7,162.9
within an hour,40.420629999999996,-3.70539,Condominium,Entire home/apt,2,1.0,0.0,76.5,90.0,0.0,2,9.0,3.0,365.0,265,22,2011-09-12,2019-08-25,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,2.71,Centro,Universidad,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,95.41058337953551,283.05,283.05
within a few hours,40.42973,-3.7211800000000004,Apartment,Private room,1,1.0,1.0,45.0,450.0,45.0,1,18.0,10.0,365.0,6,2,2012-09-30,2019-02-07,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0.07,Moncloa,Arguelles,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76.25618595864391,211.5,211.5
within a few hours,40.412729999999996,-3.70324,Apartment,Private room,1,1.0,1.0,27.0,180.0,0.0,1,0.0,25.0,365.0,33,3,2012-01-04,2019-07-20,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,flexible,0.35,Centro,Embajadores,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4823507669562,99.9,99.9
within an hour,40.379870000000004,-3.73215,Apartment,Entire home/apt,7,1.0,3.0,85.5,90.0,27.0,2,0.0,2.0,150.0,175,29,2011-10-16,2019-09-09,90.0,9.0,9.0,10.0,10.0,9.0,9.0,0,flexible,1.81,Carabanchel,Puerta Bonita,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,94.78634058194213,343.35,85.84
within an hour,40.45856,-3.64811,Apartment,Private room,2,1.0,1.0,49.5,0.0,0.0,1,22.5,2.0,365.0,100,35,2011-11-01,2019-09-16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,1.04,Hortaleza,Canillas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,94.49064662518738,183.15,183.15
within an hour,40.42333,-3.69705,Loft,Entire home/apt,6,2.0,2.0,85.5,90.0,49.5,2,13.5,3.8,500.0,151,20,2011-10-18,2019-08-25,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,1.57,Centro,Justicia,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,94.22780755251648,415.8,138.6
within an hour,40.41601,-3.70853,Apartment,Entire home/apt,8,1.0,2.0,130.5,270.0,54.0,2,27.0,3.0,1125.0,195,24,2011-11-20,2019-08-27,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,2.04,Centro,Sol,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,93.20930614591676,736.65,184.16
within an hour,40.42348,-3.70336,Apartment,Private room,3,2.0,3.0,26.1,135.0,13.5,1,13.5,1.0,365.0,166,31,2011-10-18,2019-09-14,86.0,9.0,9.0,10.0,9.0,10.0,9.0,1,strict_14_with_grace_period,1.72,Centro,Universidad,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,94.88490523419372,160.02,80.01
within an hour,40.41518,-3.6998,Apartment,Private room,2,0.5,1.0,27.0,180.0,9.0,1,9.0,2.0,365.0,141,13,2012-01-02,2019-07-14,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0,moderate,1.5,Centro,Cortes,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,90.35093123062076,108.9,108.9
a few days or more,40.43423,-3.7070300000000005,Apartment,Private room,2,1.0,1.0,22.5,180.0,0.0,1,31.5,4.0,365.0,57,26,2012-10-28,2019-07-19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,0.68,Chamberi,Arapiles,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,80.65874042588143,83.25,83.25
within an hour,40.408809999999995,-3.7009199999999995,Apartment,Entire home/apt,3,0.0,1.0,49.5,0.0,13.5,2,9.0,2.1,365.0,462,52,2011-10-10,2019-08-28,86.0,9.0,8.0,10.0,9.0,9.0,8.0,1,moderate,4.78,Centro,Embajadores,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.58921127743896,196.65,98.33
within a day,40.39376,-3.7248300000000003,Apartment,Private room,2,0.0,1.0,22.5,0.0,4.5,1,0.0,5.0,30.0,77,1,2011-10-24,2019-08-09,88.0,9.0,8.0,9.0,9.0,8.0,9.0,0,strict_14_with_grace_period,0.8,Carabanchel,San Isidro,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.50500010267152,87.75,87.75
within an hour,40.41523,-3.7065,Apartment,Entire home/apt,12,1.0,3.0,72.0,270.0,54.0,4,27.0,2.3,300.0,135,21,2012-03-20,2019-08-11,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,1.48,Centro,Sol,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,88.70818702642765,520.2,86.7
within an hour,40.385740000000006,-3.7506199999999996,Apartment,Entire home/apt,5,1.5,2.0,88.2,180.0,0.0,5,0.0,6.0,1125.0,47,4,2012-01-03,2019-06-08,93.0,9.0,10.0,10.0,10.0,9.0,9.0,0,moderate,0.5,Latina,Aluche,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,89.13530051951786,326.34,108.78
-unk-,40.42586,-3.71049,Apartment,Entire home/apt,3,1.0,2.0,45.0,180.0,13.5,2,10.8,8.3,30.0,86,0,2012-06-26,2017-01-04,87.0,9.0,8.0,9.0,9.0,10.0,9.0,0,strict_14_with_grace_period,0.98,Centro,Universidad,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,54.30912339062404,180.0,90.0
within a day,40.40814,-3.70171,Apartment,Entire home/apt,4,1.0,1.0,74.7,90.0,0.0,2,6.3,5.0,365.0,35,4,2012-02-21,2019-06-14,89.0,10.0,8.0,10.0,10.0,9.0,9.0,0,flexible,0.38,Centro,Embajadores,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,87.72254050391179,276.39,138.19
within an hour,40.47088,-3.62866,Loft,Entire home/apt,6,1.5,4.0,130.5,225.0,36.0,3,27.0,2.0,365.0,120,23,2012-04-27,2019-09-08,93.0,10.0,10.0,10.0,10.0,9.0,10.0,1,moderate,1.33,Hortaleza,Valdefuentes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,88.37963818558903,518.85,172.95
within an hour,40.42325,-3.70183,Loft,Entire home/apt,2,1.0,1.0,66.6,135.0,18.0,1,9.0,1.0,20.0,445,80,2011-11-18,2019-09-18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,4.66,Centro,Universidad,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,93.99782336392944,264.42,264.42
within a few hours,40.455090000000006,-3.70286,House,Private room,1,1.0,1.0,25.2,0.0,0.0,1,0.0,1.0,30.0,31,1,2011-11-12,2019-07-30,85.0,8.0,8.0,9.0,9.0,9.0,8.0,0,strict_14_with_grace_period,0.32,Tetuan,Berruguete,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.55220846423951,93.24,93.24
within an hour,40.47198,-3.62952,Loft,Entire home/apt,4,1.0,2.0,59.4,225.0,27.0,1,27.0,2.0,365.0,96,17,2012-07-30,2019-07-14,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1,moderate,1.1,Hortaleza,Valdefuentes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,83.45140557300971,346.68,173.34
within a few hours,40.41236,-3.70284,Apartment,Entire home/apt,4,1.0,1.0,67.5,0.0,27.0,2,9.0,2.0,365.0,58,7,2012-01-30,2019-04-08,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,0.62,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,86.24407072013798,276.75,138.38
within an hour,40.41635,-3.70986,Apartment,Entire home/apt,4,1.0,1.0,64.8,0.0,40.5,1,9.0,2.0,365.0,84,22,2016-09-18,2019-09-15,91.0,10.0,10.0,9.0,9.0,10.0,9.0,0,moderate,2.3,Centro,Palacio,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,35.877533419577404,313.56,156.78
within an hour,40.41365,-3.7007199999999996,Apartment,Entire home/apt,4,1.0,1.0,53.1,90.0,0.0,2,9.0,3.0,365.0,35,9,2013-05-24,2019-09-16,87.0,9.0,9.0,9.0,9.0,10.0,9.0,1,strict_14_with_grace_period,0.45,Centro,Cortes,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,75.76336269738599,196.47,98.23
within an hour,40.41454,-3.7012099999999997,Apartment,Entire home/apt,4,1.0,1.0,53.1,90.0,0.0,2,9.0,3.0,330.0,62,11,2012-03-26,2019-07-28,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,0.68,Centro,Cortes,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,88.05108934475041,196.47,98.23
within an hour,40.42688,-3.6852,Apartment,Entire home/apt,4,2.0,2.0,152.1,270.0,54.0,2,40.5,2.0,365.0,94,27,2012-05-22,2019-07-13,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,1.05,Salamanca,Recoletos,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,85.68553769071234,616.77,308.38
within an hour,40.4179,-3.70819,Apartment,Entire home/apt,6,2.0,2.0,76.5,0.0,81.0,1,0.0,1.0,1125.0,26,10,2015-08-23,2019-08-08,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,0.52,Centro,Sol,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,47.50816238526458,364.05,121.35
-unk-,40.42555,-3.71087,Apartment,Private room,1,1.0,1.0,27.0,0.0,9.0,1,54.0,1.0,365.0,11,0,2012-03-04,2014-11-08,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,flexible,0.12,Centro,Universidad,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.164931518100985,108.9,108.9
within an hour,40.4176,-3.6980800000000005,Apartment,Private room,5,1.0,1.0,52.2,0.0,34.2,2,19.8,3.0,1125.0,167,8,2013-09-06,2019-08-28,89.0,9.0,9.0,10.0,9.0,10.0,9.0,0,strict_14_with_grace_period,2.27,Centro,Cortes,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,71.68935707098709,300.6,100.2
within a few hours,40.411359999999995,-3.72456,Apartment,Private room,1,2.0,1.0,18.0,0.0,10.8,1,13.5,2.0,730.0,33,1,2012-04-09,2019-04-21,84.0,9.0,8.0,9.0,9.0,9.0,8.0,0,moderate,0.36,Latina,Puerta del Angel,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,84.37134232735785,77.4,77.4
within an hour,40.42283,-3.70064,Apartment,Private room,3,1.0,1.0,54.0,0.0,9.0,1,27.0,2.0,31.0,16,12,2015-02-26,2019-07-07,87.0,9.0,8.0,10.0,10.0,10.0,8.0,1,strict_14_with_grace_period,0.29,Centro,Justicia,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52.30497546150845,308.7,154.35
within an hour,40.42203,-3.69898,Apartment,Private room,1,1.0,1.0,38.7,0.0,9.0,1,27.0,4.0,90.0,51,11,2012-02-04,2019-06-13,92.0,9.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,0.55,Centro,Justicia,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,88.24821864925357,152.19,152.19
within an hour,40.41472,-3.6953300000000002,Apartment,Entire home/apt,4,1.0,1.0,99.0,270.0,49.5,2,9.0,1.6,200.0,38,5,2016-01-13,2019-06-28,88.0,9.0,9.0,9.0,9.0,10.0,8.0,1,moderate,0.85,Centro,Cortes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,41.46286371383396,415.8,207.9
within an hour,40.407790000000006,-3.69614,Apartment,Entire home/apt,6,1.0,2.0,72.0,180.0,0.0,2,13.5,3.0,1125.0,90,24,2012-09-09,2019-08-25,91.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,1.05,Centro,Embajadores,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,83.48426045709357,316.35,105.45
within an hour,40.42248,-3.70891,Apartment,Entire home/apt,4,1.0,1.0,61.2,90.0,22.5,2,13.5,3.0,60.0,298,39,2012-01-30,2019-09-18,93.0,9.0,9.0,10.0,10.0,10.0,9.0,1,flexible,3.2,Centro,Universidad,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,91.59941682580751,248.94,124.47
within an hour,40.42579,-3.70526,House,Entire home/apt,7,4.0,3.0,139.5,180.0,67.5,6,27.0,3.0,7.0,194,25,2012-03-26,2019-07-07,93.0,9.0,9.0,10.0,9.0,10.0,9.0,1,strict_14_with_grace_period,2.13,Centro,Universidad,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,87.3611367789893,583.65,145.91
within a day,40.39382,-3.7587099999999998,Apartment,Entire home/apt,4,1.0,3.0,81.0,270.0,45.0,4,0.0,6.0,1125.0,13,4,2012-05-07,2019-04-15,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,strict_14_with_grace_period,0.14,Latina,Aluche,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,83.25427626850654,344.7,172.35
within an hour,40.4112,-3.70741,Loft,Entire home/apt,4,1.0,1.0,104.4,0.0,54.0,2,18.0,2.0,730.0,28,4,2014-01-27,2019-03-03,88.0,10.0,9.0,9.0,9.0,9.0,9.0,1,strict_14_with_grace_period,0.41,Centro,Embajadores,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,61.14293928006735,440.28,220.14
within an hour,40.41433,-3.7012300000000002,Apartment,Entire home/apt,4,1.0,1.0,53.1,90.0,0.0,2,9.0,3.0,365.0,55,13,2012-08-30,2019-09-02,89.0,9.0,9.0,9.0,9.0,10.0,9.0,1,strict_14_with_grace_period,0.64,Centro,Cortes,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,84.07564837060309,196.47,98.23
within an hour,40.41059,-3.7034,Apartment,Entire home/apt,6,1.0,2.0,67.5,180.0,31.5,2,4.5,2.6,365.0,221,39,2012-07-26,2019-09-11,92.0,9.0,10.0,10.0,10.0,9.0,9.0,1,moderate,2.54,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,85.52126327029302,297.9,99.3
within an hour,40.39548,-3.69392,Apartment,Entire home/apt,6,2.0,4.0,103.5,0.0,36.0,1,0.0,2.4,30.0,42,37,2017-12-10,2019-09-08,96.0,10.0,9.0,10.0,10.0,9.0,10.0,0,moderate,1.94,Arganzuela,Delicias,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,20.928561161420152,418.95,139.65
within a day,40.42295,-3.6955199999999997,Apartment,Entire home/apt,5,1.0,2.0,56.7,180.0,22.5,2,9.0,5.0,250.0,42,3,2012-04-01,2019-07-09,92.0,9.0,8.0,10.0,10.0,10.0,9.0,0,moderate,0.46,Centro,Justicia,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,87.22971724265385,265.59,88.53
within an hour,40.41452,-3.7077400000000003,Apartment,Private room,2,1.5,1.0,90.0,180.0,18.0,1,13.5,2.0,14.0,105,2,2012-05-07,2018-10-09,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,1.17,Centro,Sol,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,77.07755806074047,351.0,351.0
within an hour,40.4065,-3.67233,House,Private room,3,1.5,1.0,21.6,0.0,13.5,1,9.0,2.3,100.0,164,34,2012-09-06,2019-08-18,88.0,9.0,7.0,10.0,10.0,9.0,8.0,1,moderate,1.91,Retiro,Pacifico,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,83.35284092075813,126.72,63.36
-unk-,40.44859,-3.67746,Apartment,Private room,1,2.0,1.0,31.5,90.0,22.5,1,0.0,2.0,330.0,7,0,2012-11-23,2017-04-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,0.08,Chamartin,Ciudad Jardin,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52.79779872276638,139.05,139.05
within a day,40.42836,-3.7056,Apartment,Entire home/apt,4,1.0,1.0,56.7,225.0,0.0,2,13.5,15.0,365.0,124,1,2012-04-05,2019-08-31,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,moderate,1.37,Centro,Universidad,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,88.8396065627631,209.79,104.89
within an hour,40.41281,-3.6956,Apartment,Entire home/apt,4,1.0,1.0,73.8,0.0,36.0,2,8.1,3.0,1125.0,146,8,2012-04-23,2019-06-18,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,flexible,1.62,Centro,Cortes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,85.81695722704778,309.06,154.53
within an hour,40.40713,-3.7397099999999996,Apartment,Private room,6,1.0,2.0,19.8,0.0,0.0,2,13.5,2.0,5.0,103,54,2016-03-06,2019-09-16,89.0,9.0,9.0,10.0,9.0,9.0,9.0,1,strict_14_with_grace_period,2.39,Latina,Puerta del Angel,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,42.349945584098236,123.21,41.07
within a few hours,40.410470000000004,-3.7020699999999995,Apartment,Entire home/apt,2,1.0,1.0,49.5,90.0,27.0,1,13.5,3.0,400.0,164,11,2012-03-07,2019-08-30,94.0,9.0,9.0,9.0,9.0,9.0,9.0,0,strict_14_with_grace_period,1.79,Centro,Embajadores,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,89.75954331711124,210.15,210.15
within a day,40.40872,-3.69919,Apartment,Entire home/apt,3,1.0,1.0,71.1,135.0,0.0,2,18.0,3.0,30.0,31,3,2012-05-29,2019-05-27,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0.35,Centro,Embajadores,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,83.91137395018379,263.07,131.53
within an hour,40.44931,-3.67424,Apartment,Private room,1,1.0,1.0,67.5,135.0,0.0,1,0.0,2.0,120.0,52,10,2013-10-21,2019-06-03,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0.72,Chamartin,Ciudad Jardin,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,67.38536725600115,249.75,249.75
within a day,40.40522,-3.69454,Apartment,Entire home/apt,2,1.0,1.0,58.5,0.0,31.5,2,27.0,3.0,28.0,30,2,2012-10-21,2019-08-15,95.0,9.0,9.0,10.0,10.0,10.0,10.0,0,moderate,0.36,Arganzuela,Palos de Moguer,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.77580648473274,247.95,247.95
within an hour,40.4144,-3.70126,Apartment,Entire home/apt,4,1.0,1.0,53.1,90.0,0.0,2,9.0,3.0,330.0,99,28,2012-05-14,2019-09-08,86.0,9.0,9.0,9.0,9.0,10.0,9.0,1,strict_14_with_grace_period,1.11,Centro,Cortes,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,87.82110515616337,196.47,98.23
within an hour,40.42371,-3.70393,Apartment,Entire home/apt,3,2.0,1.0,72.9,135.0,54.0,3,13.5,3.0,1125.0,4,1,2013-05-31,2019-04-11,80.0,10.0,9.0,10.0,9.0,10.0,9.0,0,strict_14_with_grace_period,0.05,Centro,Universidad,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70.34230682354874,323.73,161.87
within an hour,40.4238,-3.7046699999999997,Apartment,Private room,2,1.0,2.0,63.0,135.0,31.5,2,18.0,3.0,5.0,4,2,2014-12-15,2019-04-11,87.0,10.0,10.0,10.0,10.0,9.0,9.0,0,strict_14_with_grace_period,0.07,Centro,Universidad,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,51.845007084334384,264.6,264.6
within an hour,40.423590000000004,-3.70396,Apartment,Private room,2,1.0,1.0,63.0,135.0,31.5,2,18.0,3.0,1125.0,4,2,2013-10-09,2018-12-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,0.06,Centro,Universidad,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62.19429557075094,264.6,264.6
within an hour,40.47293,-3.68945,Apartment,Entire home/apt,6,2.0,3.0,117.0,0.0,0.0,2,18.0,2.0,360.0,27,1,2013-02-22,2018-10-19,87.0,9.0,9.0,9.0,9.0,8.0,8.0,1,strict_14_with_grace_period,0.34,Tetuan,Almenara,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,67.84533563317522,499.5,166.5
within an hour,40.4302,-3.6648400000000003,Apartment,Entire home/apt,6,2.0,3.0,121.5,0.0,0.0,2,18.0,2.0,360.0,42,3,2012-05-15,2019-09-07,90.0,9.0,10.0,9.0,9.0,9.0,9.0,1,strict_14_with_grace_period,0.47,Salamanca,Guindalera,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,1,87.75539538799565,516.15,172.05
within an hour,40.41935,-3.71162,House,Private room,2,1.0,1.0,46.8,0.0,13.5,1,0.0,4.0,15.0,305,50,2014-09-15,2019-09-01,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,moderate,5.0,Centro,Palacio,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,59.53304995995811,186.66,186.66
within an hour,40.42723,-3.70959,Apartment,Entire home/apt,2,1.0,1.0,69.3,0.0,18.0,1,0.0,14.6,365.0,128,14,2015-09-08,2019-07-21,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1,moderate,2.61,Centro,Universidad,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,46.391096326413276,274.41,274.41
-unk-,40.42479,-3.70896,Apartment,Entire home/apt,3,1.0,2.0,63.0,0.0,0.0,1,0.0,20.0,300.0,38,0,2012-04-08,2018-07-03,95.0,10.0,8.0,10.0,10.0,10.0,9.0,0,moderate,0.42,Centro,Universidad,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,74.81057105895398,233.1,116.55
within an hour,40.40976,-3.67544,Apartment,Entire home/apt,5,1.0,2.0,90.0,85.5,18.0,4,13.5,2.0,365.0,149,25,2012-04-08,2019-09-04,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1,moderate,1.64,Retiro,Nino Jesus,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,88.87246144684696,351.0,117.0
